Local time,open,high,low,close,volume
02.06.2019 00:00:00,1.11607,1.11741,1.11607,1.11736,11255.41999
03.06.2019 00:00:00,1.11736,1.12619,1.11601,1.12457,373774.7986
04.06.2019 00:00:00,1.12458,1.12774,1.12267,1.12536,410688.7489
05.06.2019 00:00:00,1.12535,1.13065,1.122,1.12286,399166.2091
06.06.2019 00:00:00,1.12286,1.1309,1.12008,1.12755,363147.4092
07.06.2019 00:00:00,1.12756,1.13477,1.12512,1.13334,347017.199
09.06.2019 00:00:00,1.1322,1.13308,1.13143,1.1319,10583.68
10.06.2019 00:00:00,1.1319,1.13243,1.12902,1.13179,319896.6192
11.06.2019 00:00:00,1.13179,1.13374,1.13013,1.13295,358230.8286
12.06.2019 00:00:00,1.13295,1.13434,1.12824,1.12924,374913.3091
13.06.2019 00:00:00,1.12924,1.13037,1.12683,1.12795,353159.9794
14.06.2019 00:00:00,1.12794,1.12891,1.12024,1.1205,344535.5695
16.06.2019 00:00:00,1.12089,1.12172,1.12088,1.12155,9786.539972
17.06.2019 00:00:00,1.12155,1.1247,1.12037,1.12242,244337.5096
18.06.2019 00:00:00,1.12244,1.12428,1.11813,1.11978,389080.9894
19.06.2019 00:00:00,1.11978,1.12542,1.11871,1.12357,323580.7694
20.06.2019 00:00:00,1.12357,1.13173,1.12351,1.12943,428182.4891
21.06.2019 00:00:00,1.12943,1.13777,1.1283,1.13679,407208.4491
23.06.2019 00:00:00,1.13695,1.13852,1.13662,1.1385,12484.90998
24.06.2019 00:00:00,1.1385,1.14039,1.13725,1.13991,295616.5996
25.06.2019 00:00:00,1.13993,1.14119,1.13442,1.13681,392497.9195
26.06.2019 00:00:00,1.1368,1.13913,1.13474,1.13735,341519.7597
27.06.2019 00:00:00,1.13734,1.13814,1.13477,1.13711,305256.3897
28.06.2019 00:00:00,1.13711,1.13933,1.13506,1.13681,276363.5501
30.06.2019 00:00:00,1.13595,1.1371,1.13581,1.13601,12054.49001
01.07.2019 00:00:00,1.13601,1.1364,1.12801,1.12868,303828.3804
02.07.2019 00:00:00,1.12868,1.13215,1.12751,1.12904,265697.2903
03.07.2019 00:00:00,1.12904,1.13123,1.12686,1.12873,261437.4703
04.07.2019 00:00:00,1.12873,1.12951,1.12731,1.12853,139704.7101
05.07.2019 00:00:00,1.12853,1.1286,1.12073,1.12235,258051.9001
07.07.2019 00:00:00,1.12215,1.12291,1.12215,1.12267,8220.180014
08.07.2019 00:00:00,1.12267,1.12344,1.12069,1.12151,213395.1302
09.07.2019 00:00:00,1.1215,1.12187,1.11933,1.12043,215624.1203
10.07.2019 00:00:00,1.12043,1.12643,1.12018,1.12583,278478.6504
11.07.2019 00:00:00,1.12585,1.12857,1.12451,1.12498,283354.6503
12.07.2019 00:00:00,1.12498,1.12748,1.12381,1.12698,253368.7903
14.07.2019 00:00:00,1.12666,1.12744,1.12626,1.1271,7055.790006
15.07.2019 00:00:00,1.12711,1.12838,1.12532,1.12597,213580.3503
16.07.2019 00:00:00,1.12598,1.12634,1.12018,1.12116,259555.0202
17.07.2019 00:00:00,1.12117,1.12335,1.11997,1.12273,224769.2401
18.07.2019 00:00:00,1.12273,1.1282,1.12051,1.1261,316722.3401
19.07.2019 00:00:00,1.12608,1.12683,1.12033,1.12192,282446.4002
21.07.2019 00:00:00,1.1215,1.12197,1.1214,1.12175,9741.040011
22.07.2019 00:00:00,1.12175,1.12253,1.12037,1.12042,227157.2503
23.07.2019 00:00:00,1.12042,1.1208,1.11457,1.11508,268169.2901
24.07.2019 00:00:00,1.11508,1.11558,1.11269,1.11419,271736.0403
25.07.2019 00:00:00,1.1142,1.11877,1.11013,1.11448,359874.9301
26.07.2019 00:00:00,1.11447,1.11509,1.1112,1.11247,260348.67
28.07.2019 00:00:00,1.11246,1.11325,1.11223,1.11295,5727.460003
29.07.2019 00:00:00,1.11295,1.11509,1.11128,1.11423,232842.4802
30.07.2019 00:00:00,1.11424,1.1161,1.11321,1.11568,277029.6202
31.07.2019 00:00:00,1.11568,1.1162,1.106,1.10715,355194.8099
01.08.2019 00:00:00,1.10715,1.10958,1.10268,1.10788,467627.9499
02.08.2019 00:00:00,1.10789,1.11164,1.10696,1.11057,464104.9701
04.08.2019 00:00:00,1.11042,1.11138,1.11033,1.11075,12836.59
05.08.2019 00:00:00,1.11079,1.12453,1.11064,1.12418,476042.98
06.08.2019 00:00:00,1.12418,1.12497,1.11675,1.12054,417917.68
07.08.2019 00:00:00,1.12053,1.12417,1.11791,1.12039,451342.6694
08.08.2019 00:00:00,1.12038,1.12323,1.11769,1.11861,340913.9494
09.08.2019 00:00:00,1.11861,1.12229,1.11833,1.11969,284956.7892
11.08.2019 00:00:00,1.11978,1.1208,1.11967,1.12073,7072.959981
12.08.2019 00:00:00,1.12074,1.12306,1.11619,1.12162,319337.1392
13.08.2019 00:00:00,1.12162,1.12285,1.11698,1.11764,377049.5392
14.08.2019 00:00:00,1.11764,1.11908,1.11305,1.11428,345279.3195
15.08.2019 00:00:00,1.11428,1.11583,1.10913,1.11103,416591.3184
16.08.2019 00:00:00,1.11105,1.11113,1.10662,1.10899,239920.6695
18.08.2019 00:00:00,1.10925,1.1101,1.10895,1.10919,7217.02997
19.08.2019 00:00:00,1.10918,1.11137,1.1076,1.10814,198728.5195
20.08.2019 00:00:00,1.10816,1.11066,1.10655,1.10972,202915.2895
21.08.2019 00:00:00,1.1097,1.1107,1.10804,1.10901,170929.5097
22.08.2019 00:00:00,1.10903,1.1113,1.10635,1.10836,215750.5596
23.08.2019 00:00:00,1.10835,1.11532,1.10516,1.1136,234770.3195
25.08.2019 00:00:00,1.11507,1.11639,1.11393,1.11433,15735.23995
26.08.2019 00:00:00,1.11433,1.11529,1.10942,1.11013,276142.3597
27.08.2019 00:00:00,1.11012,1.11159,1.10855,1.10893,211976.9695
28.08.2019 00:00:00,1.10894,1.10978,1.10733,1.10855,211310.9998
29.08.2019 00:00:00,1.10856,1.1093,1.10419,1.10589,208781.8498
30.08.2019 00:00:00,1.10589,1.10599,1.09632,1.0988,165279.2997
01.09.2019 00:00:00,1.09893,1.09962,1.09831,1.09904,3345.289987
02.09.2019 00:00:00,1.09903,1.09931,1.0958,1.09641,46407.73973
03.09.2019 00:00:00,1.09641,1.09786,1.0926,1.09725,134828.6748
04.09.2019 00:00:00,1.09725,1.10383,1.09715,1.10347,161293.59
05.09.2019 00:00:00,1.10346,1.10847,1.10166,1.1034,173375.1752
06.09.2019 00:00:00,1.1034,1.10572,1.10201,1.1025,155127.7202
08.09.2019 00:00:00,1.1026,1.10275,1.10195,1.10201,3734.600002
09.09.2019 00:00:00,1.10202,1.1068,1.10153,1.10469,134493.7501
10.09.2019 00:00:00,1.10469,1.10595,1.10305,1.10501,131830.0198
11.09.2019 00:00:00,1.10501,1.10555,1.09851,1.10135,127663.9698
12.09.2019 00:00:00,1.10134,1.10871,1.09268,1.10561,201762.5852
13.09.2019 00:00:00,1.1056,1.11094,1.1056,1.10707,159524.4701
15.09.2019 00:00:00,1.10732,1.10863,1.10695,1.10831,5486.165001
16.09.2019 00:00:00,1.10831,1.10843,1.09932,1.10031,142926.3299
17.09.2019 00:00:00,1.1003,1.10755,1.09901,1.10736,170443.1452
18.09.2019 00:00:00,1.10737,1.10746,1.10136,1.10291,157398.9351
19.09.2019 00:00:00,1.10291,1.10735,1.10229,1.10446,198730.7502
20.09.2019 00:00:00,1.10444,1.10676,1.09961,1.10169,173532.1202
22.09.2019 00:00:00,1.10136,1.10197,1.10106,1.10185,4660.09999
23.09.2019 00:00:00,1.10185,1.10253,1.09661,1.09939,178417.3591
24.09.2019 00:00:00,1.09938,1.1024,1.09837,1.10135,183286.2702
25.09.2019 00:00:00,1.10134,1.10168,1.09374,1.09511,196617.3804
26.09.2019 00:00:00,1.09511,1.09672,1.09087,1.09222,191177.0282
27.09.2019 00:00:00,1.09223,1.09586,1.09046,1.09367,176770.0604
29.09.2019 00:00:00,1.09419,1.09461,1.09391,1.09422,3943.520001
30.09.2019 00:00:00,1.09421,1.09478,1.08847,1.08993,175540.0303
01.10.2019 00:00:00,1.08992,1.09428,1.0879,1.09339,214512.2702
02.10.2019 00:00:00,1.0934,1.09636,1.0904,1.09605,200581.1202
03.10.2019 00:00:00,1.09604,1.09992,1.09408,1.09744,219926.4075
04.10.2019 00:00:00,1.09745,1.0999,1.0957,1.0976,184196.8603
06.10.2019 00:00:00,1.09803,1.09838,1.09728,1.09832,4584.699994
07.10.2019 00:00:00,1.09832,1.10004,1.09619,1.09715,167536.2102
08.10.2019 00:00:00,1.09716,1.09958,1.09409,1.09597,217155.5305
09.10.2019 00:00:00,1.09597,1.099,1.09548,1.09842,185453.0552
10.10.2019 00:00:00,1.09841,1.10337,1.09797,1.10106,230081.5301
11.10.2019 00:00:00,1.10105,1.10626,1.10007,1.10329,245439.8803
13.10.2019 00:00:00,1.10316,1.10385,1.1025,1.10282,6677.950012
14.10.2019 00:00:00,1.10281,1.10426,1.10128,1.10259,155436.6703
15.10.2019 00:00:00,1.10258,1.10459,1.09912,1.10344,223298.5562
16.10.2019 00:00:00,1.10344,1.10855,1.10223,1.10737,232685.8703
17.10.2019 00:00:00,1.10738,1.11398,1.1065,1.11244,223617.1304
18.10.2019 00:00:00,1.11245,1.11719,1.11145,1.11703,140632.0603
20.10.2019 00:00:00,1.11607,1.11634,1.11494,1.11558,6303.585024
21.10.2019 00:00:00,1.11559,1.11793,1.11386,1.11515,124245.3703
22.10.2019 00:00:00,1.11517,1.11568,1.11176,1.11289,125243.1903
23.10.2019 00:00:00,1.11288,1.11405,1.11061,1.11322,112972.5598
24.10.2019 00:00:00,1.11322,1.11627,1.1093,1.11034,149011.5704
25.10.2019 00:00:00,1.11035,1.11229,1.10729,1.1079,100730.7102
27.10.2019 00:00:00,1.108,1.1084,1.10774,1.10839,3105.340001
28.10.2019 00:00:00,1.10839,1.11065,1.1076,1.10982,106338.3802
29.10.2019 00:00:00,1.10982,1.11183,1.10735,1.1112,122552.6001
30.10.2019 00:00:00,1.11119,1.11554,1.10801,1.11521,137742.2253
31.10.2019 00:00:00,1.11521,1.11755,1.11314,1.11561,149061.7233
01.11.2019 00:00:00,1.11559,1.11718,1.11281,1.11641,126862.1603
03.11.2019 00:00:00,1.11684,1.11696,1.11639,1.11661,1652
04.11.2019 00:00:00,1.1166,1.11753,1.11218,1.11279,109786.4078
05.11.2019 00:00:00,1.11279,1.11401,1.10635,1.10738,152011.2303
06.11.2019 00:00:00,1.10739,1.10928,1.10651,1.107,124123.6203
07.11.2019 00:00:00,1.10699,1.10914,1.1036,1.10523,155079.1405
08.11.2019 00:00:00,1.10524,1.10554,1.10167,1.10176,116906.1953
10.11.2019 00:00:00,1.1023,1.10231,1.10191,1.10218,1359.570004
11.11.2019 00:00:00,1.10217,1.1043,1.10163,1.10347,86681.40027
12.11.2019 00:00:00,1.10347,1.10385,1.10025,1.1012,120036.4336
13.11.2019 00:00:00,1.1012,1.10203,1.09953,1.10096,121193.0854
14.11.2019 00:00:00,1.10096,1.10274,1.0989,1.10197,116532.0553
15.11.2019 00:00:00,1.10198,1.10569,1.10145,1.10494,109547.4303
17.11.2019 00:00:00,1.10489,1.10545,1.10487,1.10539,3888.610006
18.11.2019 00:00:00,1.1054,1.10899,1.10533,1.10722,112908.3253
19.11.2019 00:00:00,1.10721,1.10839,1.10626,1.10779,109962.5887
20.11.2019 00:00:00,1.10781,1.10813,1.1053,1.10779,129488.8304
21.11.2019 00:00:00,1.10779,1.10969,1.10522,1.10656,126596.8054
22.11.2019 00:00:00,1.10657,1.10872,1.10143,1.10179,176378.3804
24.11.2019 00:00:00,1.1017,1.10225,1.10162,1.10225,3677.939993
25.11.2019 00:00:00,1.10225,1.10321,1.10035,1.10104,115068.7229
26.11.2019 00:00:00,1.10105,1.10256,1.10071,1.1022,111062.3754
27.11.2019 00:00:00,1.1022,1.10222,1.09922,1.10048,117354.7804
28.11.2019 00:00:00,1.10049,1.10179,1.10003,1.10113,74289.85026
29.11.2019 00:00:00,1.10113,1.10282,1.09811,1.1015,101410.5454
01.12.2019 00:00:00,1.10229,1.10269,1.1017,1.10182,2960.700004
02.12.2019 00:00:00,1.10182,1.10907,1.10029,1.10761,132786.6655
03.12.2019 00:00:00,1.1076,1.10934,1.1066,1.10818,129714.0304
04.12.2019 00:00:00,1.10819,1.11161,1.10666,1.10827,151487.5712
05.12.2019 00:00:00,1.10824,1.1108,1.10793,1.11038,123792.3047
06.12.2019 00:00:00,1.11039,1.11097,1.10398,1.10543,120864.613
08.12.2019 00:00:00,1.1058,1.10604,1.10562,1.10582,1990.830004
09.12.2019 00:00:00,1.10581,1.10779,1.10533,1.10643,109027.3902
10.12.2019 00:00:00,1.10642,1.10977,1.10628,1.10923,129542.9602
11.12.2019 00:00:00,1.10923,1.11448,1.10701,1.11325,144933.3203
12.12.2019 00:00:00,1.11326,1.11995,1.11029,1.11833,192578.1037
13.12.2019 00:00:00,1.11833,1.1186,1.1112,1.11174,211781.3353
15.12.2019 00:00:00,1.1128,1.11309,1.11225,1.11242,4374.155002
16.12.2019 00:00:00,1.11241,1.11581,1.11229,1.11355,151090.557
17.12.2019 00:00:00,1.11355,1.11746,1.11293,1.11514,151614.5278
18.12.2019 00:00:00,1.11512,1.11512,1.11105,1.11154,146608.2703
19.12.2019 00:00:00,1.11154,1.11442,1.11072,1.11231,157736.0989
20.12.2019 00:00:00,1.11231,1.11236,1.10662,1.10769,130731.8878
22.12.2019 00:00:00,1.1081,1.10813,1.10766,1.10802,2560.48
23.12.2019 00:00:00,1.10801,1.10958,1.10699,1.10917,108289.4303
24.12.2019 00:00:00,1.10918,1.10938,1.1069,1.10873,80970.67975
25.12.2019 00:00:00,1.10873,1.10953,1.1073,1.10944,4887.31
26.12.2019 00:00:00,1.10944,1.11088,1.10821,1.11012,52487.63411
27.12.2019 00:00:00,1.11013,1.11883,1.10987,1.11713,124575.9024
29.12.2019 00:00:00,1.11736,1.11839,1.11718,1.11813,3216.4994
30.12.2019 00:00:00,1.11812,1.12207,1.11806,1.12013,130773.8751
31.12.2019 00:00:00,1.12013,1.12391,1.11987,1.12076,107776.5601
01.01.2020 00:00:00,1.12106,1.12218,1.12106,1.12188,2612.320002
02.01.2020 00:00:00,1.12188,1.12245,1.11635,1.11708,487219.118
03.01.2020 00:00:00,1.11707,1.11798,1.11249,1.11548,177406.7903
05.01.2020 00:00:00,1.11656,1.11677,1.11589,1.11604,4398.100001
06.01.2020 00:00:00,1.11603,1.12055,1.11571,1.11954,139965.2851
07.01.2020 00:00:00,1.11953,1.1197,1.11335,1.1154,155594.0953
08.01.2020 00:00:00,1.11539,1.11682,1.11016,1.11129,195256.9501
09.01.2020 00:00:00,1.1113,1.11204,1.10924,1.11093,142852.2452
10.01.2020 00:00:00,1.11092,1.11291,1.1085,1.11165,126780.2326
12.01.2020 00:00:00,1.11141,1.11209,1.11128,1.11161,1889.078002
13.01.2020 00:00:00,1.11161,1.11469,1.11125,1.11344,121460.7927
14.01.2020 00:00:00,1.11344,1.11444,1.11045,1.11275,137174.9201
15.01.2020 00:00:00,1.11276,1.11634,1.11185,1.11524,149733.3948
16.01.2020 00:00:00,1.11524,1.11727,1.11279,1.11368,132785.0651
17.01.2020 00:00:00,1.11368,1.11425,1.10862,1.1089,123846.6077
19.01.2020 00:00:00,1.1091,1.10948,1.10889,1.10946,3275.469993
20.01.2020 00:00:00,1.10946,1.11023,1.10766,1.10962,97595.17019
21.01.2020 00:00:00,1.10963,1.11179,1.10809,1.10851,133266.4303
22.01.2020 00:00:00,1.10851,1.10984,1.107,1.10957,134188.8148
23.01.2020 00:00:00,1.10956,1.11087,1.10362,1.10554,170440.2251
24.01.2020 00:00:00,1.10554,1.10617,1.10195,1.10224,123758.2202
26.01.2020 00:00:00,1.10318,1.10343,1.10244,1.10245,10936.52162
27.01.2020 00:00:00,1.10245,1.10375,1.10096,1.10193,126594.6103
28.01.2020 00:00:00,1.10193,1.10252,1.09978,1.1022,122883.0603
29.01.2020 00:00:00,1.1022,1.10276,1.09923,1.10138,122855.7802
30.01.2020 00:00:00,1.10138,1.10393,1.10069,1.10285,143391.9727
31.01.2020 00:00:00,1.10285,1.10954,1.10168,1.10944,141170.5703
02.02.2020 00:00:00,1.10939,1.10939,1.10813,1.1089,4187.034999
03.02.2020 00:00:00,1.1089,1.1089,1.10356,1.10623,134304.0428
04.02.2020 00:00:00,1.10623,1.10641,1.10328,1.10446,113719.4153
05.02.2020 00:00:00,1.10449,1.10479,1.09937,1.10003,122270.9813
06.02.2020 00:00:00,1.10003,1.10138,1.09644,1.09806,102177.7303
07.02.2020 00:00:00,1.09809,1.09849,1.09419,1.09438,130363.4254
09.02.2020 00:00:00,1.09439,1.09507,1.09419,1.09491,3793.479997
10.02.2020 00:00:00,1.09491,1.09574,1.09076,1.09101,103251.9571
11.02.2020 00:00:00,1.09103,1.09248,1.08913,1.09189,96173.74015
12.02.2020 00:00:00,1.09187,1.09255,1.08654,1.08756,252568.2676
13.02.2020 00:00:00,1.08755,1.08887,1.0834,1.08413,336729.9495
14.02.2020 00:00:00,1.08415,1.08611,1.08271,1.08299,118368.1851
16.02.2020 00:00:00,1.08406,1.08416,1.08355,1.08411,3465.965001
17.02.2020 00:00:00,1.08411,1.08509,1.08291,1.08366,74832.86517
18.02.2020 00:00:00,1.08365,1.08372,1.07854,1.07949,131588.6423
19.02.2020 00:00:00,1.07949,1.08115,1.07822,1.08096,105152.0573
20.02.2020 00:00:00,1.08095,1.08211,1.07778,1.07875,154014.6003
21.02.2020 00:00:00,1.07875,1.08635,1.07871,1.08456,187666.0202
23.02.2020 00:00:00,1.08145,1.08419,1.08132,1.08384,7690.538911
24.02.2020 00:00:00,1.08385,1.0872,1.0805,1.08485,174355.6304
25.02.2020 00:00:00,1.08485,1.08902,1.083,1.08797,183218.0904
26.02.2020 00:00:00,1.08796,1.09086,1.08549,1.08864,188216.9763
27.02.2020 00:00:00,1.08865,1.10064,1.08848,1.09963,216943.1152
28.02.2020 00:00:00,1.09964,1.1053,1.09509,1.10251,247670.5954
01.03.2020 00:00:00,1.10423,1.10739,1.10393,1.10515,7536.563798
02.03.2020 00:00:00,1.10516,1.11845,1.10362,1.11443,247052.4454
03.03.2020 00:00:00,1.11443,1.12134,1.10953,1.11765,214838.1003
04.03.2020 00:00:00,1.11765,1.11875,1.10955,1.1138,163854.0652
05.03.2020 00:00:00,1.11382,1.12447,1.11195,1.12224,194619.3354
06.03.2020 00:00:00,1.12224,1.13546,1.12112,1.12804,236551.7512
08.03.2020 00:00:00,1.13473,1.13963,1.1335,1.13876,17976.08375
09.03.2020 00:00:00,1.13876,1.14954,1.13559,1.13989,291479.4001
10.03.2020 00:00:00,1.13989,1.14251,1.12749,1.13136,263070.7341
11.03.2020 00:00:00,1.13136,1.13667,1.12501,1.12611,198250.0529
12.03.2020 00:00:00,1.12612,1.13336,1.1055,1.11823,262646.9229
13.03.2020 00:00:00,1.11822,1.12213,1.1055,1.10992,229638.6116
15.03.2020 00:00:00,1.10705,1.11996,1.10705,1.1156,30714.80232
16.03.2020 00:00:00,1.1156,1.12366,1.10849,1.11633,278539.5301
17.03.2020 00:00:00,1.11632,1.11891,1.0955,1.1016,277084.422
18.03.2020 00:00:00,1.10161,1.10451,1.08016,1.09442,323485.195
19.03.2020 00:00:00,1.09442,1.0949,1.06542,1.06544,299824.7968
20.03.2020 00:00:00,1.06543,1.08309,1.06375,1.06929,470351.5769
22.03.2020 00:00:00,1.07011,1.07044,1.06357,1.06886,36030.23748
23.03.2020 00:00:00,1.06886,1.08279,1.06577,1.07635,443008.2527
24.03.2020 00:00:00,1.07633,1.08879,1.07457,1.07977,343182.5487
25.03.2020 00:00:00,1.07978,1.08938,1.07599,1.08884,296546.4454
26.03.2020 00:00:00,1.08882,1.10589,1.08742,1.10475,281315.6092
27.03.2020 00:00:00,1.10475,1.11473,1.09533,1.11379,250774.6202
29.03.2020 00:00:00,1.11172,1.1144,1.11049,1.11361,8299.892706
30.03.2020 00:00:00,1.11361,1.11383,1.101,1.1029,193379.9855
31.03.2020 00:00:00,1.10289,1.10427,1.09265,1.10259,319580.6252
01.04.2020 00:00:00,1.1026,1.10361,1.09026,1.09513,272233.5579
02.04.2020 00:00:00,1.09514,1.09644,1.08206,1.0846,293209.6173
03.04.2020 00:00:00,1.08459,1.08553,1.07727,1.07955,264082.2576
05.04.2020 00:00:00,1.08082,1.08214,1.08026,1.08053,23173.32848
06.04.2020 00:00:00,1.08053,1.08354,1.07683,1.07988,274564.5803
07.04.2020 00:00:00,1.07988,1.09263,1.07904,1.08935,281112.8377
08.04.2020 00:00:00,1.08934,1.08969,1.08299,1.08599,231765.4957
09.04.2020 00:00:00,1.08598,1.09516,1.08409,1.09226,263058.2365
10.04.2020 00:00:00,1.09226,1.09524,1.09192,1.09326,143840.9938
12.04.2020 00:00:00,1.09482,1.09482,1.09304,1.09315,7181.072025
13.04.2020 00:00:00,1.09314,1.09678,1.08926,1.09198,164628.5437
14.04.2020 00:00:00,1.09197,1.09907,1.09149,1.09834,226846.3307
15.04.2020 00:00:00,1.09832,1.09872,1.08564,1.09037,241939.9743
16.04.2020 00:00:00,1.09036,1.09072,1.08166,1.08584,281466.7655
17.04.2020 00:00:00,1.08588,1.08926,1.08119,1.08711,249748.0854
19.04.2020 00:00:00,1.08748,1.08777,1.08634,1.08635,7584.632711
20.04.2020 00:00:00,1.08635,1.08967,1.08411,1.08637,209651.7104
21.04.2020 00:00:00,1.08636,1.08802,1.08165,1.08563,265105.9658
22.04.2020 00:00:00,1.08563,1.08852,1.08032,1.08062,216287.7253
23.04.2020 00:00:00,1.08062,1.08466,1.0756,1.07743,279998.6004
24.04.2020 00:00:00,1.07743,1.08294,1.07271,1.08196,228532.4106
26.04.2020 00:00:00,1.08211,1.08228,1.08146,1.08209,5396.685008
27.04.2020 00:00:00,1.08208,1.08602,1.08112,1.08245,208270.5755
28.04.2020 00:00:00,1.08244,1.08884,1.08097,1.08324,211896.2153
29.04.2020 00:00:00,1.08324,1.08856,1.08308,1.08772,215394.3202
30.04.2020 00:00:00,1.0877,1.09726,1.0833,1.09448,291709.5153
01.05.2020 00:00:00,1.09447,1.10187,1.09344,1.09777,184960.019
03.05.2020 00:00:00,1.09676,1.09736,1.09529,1.09608,10641.8024
04.05.2020 00:00:00,1.09608,1.09609,1.08956,1.0903,214135.9352
05.05.2020 00:00:00,1.09031,1.09258,1.08258,1.08384,236417.5427
06.05.2020 00:00:00,1.08385,1.08438,1.07819,1.0798,241116.2003
07.05.2020 00:00:00,1.0798,1.08408,1.07665,1.08361,233085.5604
08.05.2020 00:00:00,1.0836,1.08756,1.08151,1.08371,163403.401
10.05.2020 00:00:00,1.08265,1.08395,1.08239,1.08377,8709.159972
11.05.2020 00:00:00,1.08377,1.08504,1.08005,1.08093,212806.2146
12.05.2020 00:00:00,1.08093,1.08851,1.07843,1.08454,207027.4854
13.05.2020 00:00:00,1.08455,1.08965,1.08116,1.0821,228996.4983
14.05.2020 00:00:00,1.0821,1.08239,1.07748,1.0806,213993.2003
15.05.2020 00:00:00,1.08061,1.08509,1.07888,1.08183,198840.1225
17.05.2020 00:00:00,1.08088,1.08231,1.08067,1.08186,6917.030897
18.05.2020 00:00:00,1.08186,1.0927,1.07999,1.09139,204151.8646
19.05.2020 00:00:00,1.09138,1.09759,1.09021,1.0926,247821.0598
20.05.2020 00:00:00,1.09262,1.09989,1.09262,1.09796,211258.4395
21.05.2020 00:00:00,1.09794,1.10083,1.09371,1.0949,175874.2926
22.05.2020 00:00:00,1.09491,1.09535,1.08852,1.0898,156656.8098
24.05.2020 00:00:00,1.08956,1.09083,1.08951,1.09079,4079.340008
25.05.2020 00:00:00,1.0908,1.09144,1.08706,1.09016,98775.98741
26.05.2020 00:00:00,1.09015,1.09957,1.08969,1.09784,207536.2803
27.05.2020 00:00:00,1.09785,1.10307,1.0934,1.10166,319490.5503
28.05.2020 00:00:00,1.10165,1.10934,1.09916,1.10779,231205.2036
29.05.2020 00:00:00,1.10778,1.11451,1.10698,1.11036,373017.4469
31.05.2020 00:00:00,1.11129,1.11195,1.11023,1.11156,9217.483496
01.06.2020 00:00:00,1.11155,1.1154,1.11004,1.11251,240616.0627
